ProductName,SATID,Mode,Level,Status,FailedQC,QCProcessingTime(sec),QC1Status,NumberLostline,QC2Status,ViewingAngleAlongTrack,ViewingAngleAcrossTrack,QC3Status,MissingFile,ErrorFile,QC4Status,NoDataPercentage,QC5Status,CloudCoverPercentage,QC6Status,UsedCPF,QC7Status,Mode,QC8Status,PointingError
TH_CAT_210215073846224_1_2M_ARABIA1_20210214,TH1,MS,2A,PASS,[],3.915,PASS,0,PASS,-0.852538,12.223715,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,"[70, 105, 130, 153]",PASS,9999
TH_CAT_210215073936705_1_1P_ARABIA1_20210214,TH1,PAN,1A,PASS,[],5.686,PASS,0,PASS,-0.827414,12.231831,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[118],PASS,9999
TH_CAT_210215073955669_1_2P_ARABIA1_20210214,TH1,PAN,2A,PASS,[],7.088,PASS,0,PASS,-0.827414,12.231831,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[118],PASS,9999
TH_CAT_21021507413122_1_1M_MALI1_20210214,TH1,MS,1A,PASS,[],3.214,PASS,0,PASS,-0.414601,5.774414,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,"[110, 86, 134, 186]",PASS,9999
TH_CAT_210215074143403_1_2M_MALI1_20210214,TH1,MS,2A,PASS,[],3.744,PASS,0,PASS,-0.414601,5.774414,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,"[110, 134, 86, 186]",PASS,9999
TH_CAT_210215074244729_1_1P_MALI1_20210214,TH1,PAN,1A,PASS,[],5.703,PASS,0,PASS,-0.389961,5.782657,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[103],PASS,9999
TH_CAT_210215074300575_1_2P_MALI1_20210214,TH1,PAN,2A,PASS,[],6.959,PASS,0,PASS,-0.389961,5.782657,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[103],PASS,9999
TH_CAT_210215074609325_1_1M_LIBYA2_20210214,TH1,MS,1A,PASS,[],3.07,PASS,0,PASS,0.261156,-4.711642,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,"[87, 128, 145, 172]",PASS,9999
TH_CAT_210215074622656_1_2M_LIBYA2_20210214,TH1,MS,2A,PASS,[],3.703,PASS,0,PASS,0.261156,-4.711642,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,"[87, 128, 172, 145]",PASS,9999
TH_CAT_210215074715506_1_1P_LIBYA2_20210214,TH1,PAN,1A,PASS,[],5.403,PASS,0,PASS,0.285611,-4.703563,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[97],PASS,9999
TH_CAT_210215074730826_1_2P_LIBYA2_20210214,TH1,PAN,2A,PASS,[],6.563,PASS,0,PASS,0.285611,-4.703563,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[97],PASS,9999
TH_CAT_210215074902181_1_1M_LIBYA4_20210214,TH1,MS,1A,PASS,[],3.119,PASS,0,PASS,-0.554571,8.447474,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,"[79, 116, 132, 155]",PASS,9999
TH_CAT_210215074914207_1_2M_LIBYA4_20210214,TH1,MS,2A,PASS,[],3.898,PASS,0,PASS,-0.554571,8.447474,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,"[79, 116, 155, 132]",PASS,9999
TH_CAT_21021507503343_1_1P_LIBYA4_20210214,TH1,PAN,1A,PASS,[],5.723,PASS,0,PASS,-0.529793,8.455614,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[123],PASS,9999
TH_CAT_210215075048302_1_2P_LIBYA4_20210214,TH1,PAN,2A,PASS,[],6.849,PASS,0,PASS,-0.529793,8.455614,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[123],PASS,9999
TH_CAT_210219061509989_1_1M_SALONPROVENCE_20210215,TH1,MS,1A,NOT PASS ,['QC7Mode'],3.259,PASS,0,PASS,0.279413,-6.163861,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,"[54, 50, 45, 9]",PASS,9999
TH_CAT_210219061527140_1_2M_SALONPROVENCE_20210215,TH1,MS,2A,NOT PASS ,['QC7Mode'],3.95,PASS,0,PASS,0.279413,-6.163861,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,"[54, 50, 31, 9]",PASS,9999
TH_CAT_210219061851485_1_1M_ALGERIA5_20210215,TH1,MS,1A,NOT PASS ,['QC7Mode'],3.527,PASS,0,PASS,-0.012939,-0.363349,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,"[83, 132, 127, 211]",PASS,9999
TH_CAT_210219061923998_1_2M_ALGERIA5_20210215,TH1,MS,2A,NOT PASS ,['QC7Mode'],4.39,PASS,0,PASS,-0.012939,-0.363349,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,"[83, 132, 128, 211]",PASS,9999
TH_CAT_210219062020323_1_1P_ALGERIA5_20210215,TH1,PAN,1A,PASS,[],6.672,PASS,0,PASS,-0.011647,-0.355501,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[110],PASS,9999
TH_CAT_210219062037767_1_2P_ALGERIA5_20210215,TH1,PAN,2A,PASS,[],7.667,PASS,0,PASS,-0.011647,-0.355501,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[110],PASS,9999
TH_CAT_210219062359835_1_1M_ALGERIA3_20210216,TH1,MS,1A,NOT PASS ,['QC7Mode'],3.385,PASS,0,PASS,-0.30527,4.441577,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,"[83, 119, 132, 255]",PASS,9999
TH_CAT_210219062413234_1_2M_ALGERIA3_20210216,TH1,MS,2A,PASS,[],4.059,PASS,0,PASS,-0.30527,4.441577,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,"[83, 119, 132, 195]",PASS,9999
TH_CAT_210219062510493_1_1P_ALGERIA3_20210216,TH1,PAN,1A,PASS,[],5.983,PASS,0,PASS,-0.280675,4.449627,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[105],PASS,9999
TH_CAT_210219062524651_1_2P_ALGERIA3_20210216,TH1,PAN,2A,PASS,[],7.241,PASS,0,PASS,-0.280675,4.449627,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[105],PASS,9999
TH_CAT_210219062649472_1_1M_PORTSAID_20210216,TH1,MS,1A,NOT PASS ,['QC7Mode'],3.246,PASS,0,PASS,0.080531,-1.892819,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,"[255, 6, 255, 255]",PASS,9999
TH_CAT_210219062703413_1_2M_PORTSAID_20210216,TH1,MS,2A,NOT PASS ,['QC7Mode'],3.811,PASS,0,PASS,0.080531,-1.892819,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,"[6, 255, 255, 255]",PASS,9999
TH_CAT_210219062806669_1_1P_PORTSAID_20210216,TH1,PAN,1A,NOT PASS ,['QC7Mode'],5.625,PASS,0,PASS,0.105007,-1.884769,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,[15],PASS,9999
TH_CAT_210219062832422_1_2P_PORTSAID_20210216,TH1,PAN,2A,NOT PASS ,['QC7Mode'],6.782,PASS,0,PASS,0.105007,-1.884769,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,[15],PASS,9999
TH_CAT_210219063320598_1_1M_PORTSAID_20210217,TH1,MS,1A,NOT PASS ,['QC7Mode'],3.375,PASS,0,PASS,1.906414,-29.605124,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,"[53, 11, 255, 43]",PASS,9999
TH_CAT_210219063434252_1_1P_PORTSAID_20210217,TH1,PAN,1A,NOT PASS ,['QC7Mode'],5.852,PASS,0,PASS,1.934616,-29.597174,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,[27],PASS,9999
TH_CAT_210219063451341_1_2P_PORTSAID_20210217,TH1,PAN,2A,NOT PASS ,['QC7Mode'],9.042,PASS,0,PASS,1.934616,-29.597174,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,[27],PASS,9999
TH_CAT_210219063611868_1_1M_NIGER1_20210217,TH1,MS,1A,PASS,[],2.693,PASS,0,PASS,-0.426511,5.977196,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,"[85, 136, 112, 188]",PASS,9999
TH_CAT_210219063624674_1_2M_NIGER1_20210217,TH1,MS,2A,PASS,[],3.307,PASS,0,PASS,-0.426511,5.977196,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,"[85, 112, 136, 188]",PASS,9999
TH_CAT_210219063724810_1_1P_NIGER1_20210217,TH1,PAN,1A,PASS,[],4.835,PASS,0,PASS,-0.401906,5.985414,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[104],PASS,9999
TH_CAT_210219063737419_1_2P_NIGER1_20210217,TH1,PAN,2A,PASS,[],6.018,PASS,0,PASS,-0.401906,5.985414,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[104],PASS,9999
TH_CAT_210219063932851_1_1M_MAURITANIA1_20210218,TH1,MS,1A,PASS,[],2.817,PASS,0,PASS,-1.026129,14.771804,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,"[123, 105, 84, 178]",PASS,9999
TH_CAT_210219063955970_1_2M_MAURITANIA1_20210218,TH1,MS,2A,PASS,[],3.687,PASS,0,PASS,-1.026129,14.771804,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,"[105, 84, 123, 178]",PASS,9999
TH_CAT_210219064054576_1_1P_MAURITANIA1_20210218,TH1,PAN,1A,PASS,[],5.49,PASS,0,PASS,-1.000562,14.78,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[136],PASS,9999
TH_CAT_210219064106159_1_2P_MAURITANIA1_20210218,TH1,PAN,2A,PASS,[],6.982,PASS,0,PASS,-1.000562,14.78,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[136],PASS,9999
TH_CAT_210219064237725_1_1M_JOHANNESBURG_20210218,TH1,MS,1A,PASS,[],3.42,PASS,0,PASS,0.159204,-3.244632,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,"[73, 73, 66, 97]",PASS,9999
TH_CAT_210219064340947_1_2M_JOHANNESBURG_20210218,TH1,MS,2A,PASS,[],3.969,PASS,0,PASS,0.159204,-3.244632,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,"[73, 66, 73, 97]",PASS,9999
TH_CAT_210222061525502_1_2P_SALONPROVENCE_20210215,TH1,PAN,2A,PASS,[],7.767,PASS,0,PASS,0.304104,-6.155913,PASS,[],[],PASS,[0.000431739943344782],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[59],PASS,9999
TH_CAT_210222064529471_1_1M_MALI1_20210219,TH1,MS,1A,NOT PASS ,['QC7Mode'],3.066,PASS,0,PASS,-0.862851,12.402721,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,"[255, 115, 255, 255]",PASS,9999
TH_CAT_210222064545635_1_2M_MALI1_20210219,TH1,MS,2A,NOT PASS ,['QC7Mode'],3.862,PASS,0,PASS,-0.862851,12.402721,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,"[255, 115, 255, 255]",PASS,9999
TH_CAT_210222064639701_1_1P_MALI1_20210219,TH1,PAN,1A,PASS,[],5.54,PASS,0,PASS,-0.837777,12.41095,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[127],PASS,9999
TH_CAT_210222064701681_1_2P_MALI1_20210219,TH1,PAN,2A,PASS,[],7.322,PASS,0,PASS,-0.837777,12.41095,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[126],PASS,9999
TH_CAT_210222065001953_1_1M_LIBYA2_20210219,TH1,MS,1A,PASS,[],3.152,PASS,0,PASS,-0.15213,1.845341,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,"[87, 130, 175, 147]",PASS,9999
TH_CAT_210222065018680_1_2M_LIBYA2_20210219,TH1,MS,2A,PASS,[],3.82,PASS,0,PASS,-0.15213,1.845341,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,"[87, 130, 147, 175]",PASS,9999
TH_CAT_210222065115418_1_1P_LIBYA2_20210219,TH1,PAN,1A,PASS,[],5.36,PASS,0,PASS,-0.127652,1.853533,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[98],PASS,9999
TH_CAT_210222065148860_1_2P_LIBYA2_20210219,TH1,PAN,2A,PASS,[],6.516,PASS,0,PASS,-0.127652,1.853533,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[98],PASS,9999
TH_CAT_210222065412496_1_1M_ALGERIA5_20210220,TH1,MS,1A,NOT PASS ,['QC7Mode'],3.35,PASS,0,PASS,-0.383514,5.813844,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,"[101, 147, 131, 255]",PASS,9999
TH_CAT_210222065432924_1_2M_ALGERIA5_20210220,TH1,MS,2A,NOT PASS ,['QC7Mode'],3.902,PASS,0,PASS,-0.383514,5.813844,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,"[101, 131, 255, 147]",PASS,9999
TH_CAT_210222065524603_1_1P_ALGERIA5_20210220,TH1,PAN,1A,PASS,[],5.759,PASS,0,PASS,-0.35891,5.821862,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[116],PASS,9999
TH_CAT_210222065541175_1_2P_ALGERIA5_20210220,TH1,PAN,2A,PASS,[],7.105,PASS,0,PASS,-0.35891,5.821862,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[116],PASS,9999
TH_CAT_21022206571564_1_1M_SALONPROVENCE_20210220,TH1,MS,1A,NOT PASS ,['QC7Mode'],3.218,PASS,0,PASS,-0.01589,-0.987841,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,"[255, 255, 255, 255]",PASS,9999
TH_CAT_210222065729259_1_2M_SALONPROVENCE_20210220,TH1,MS,2A,NOT PASS ,['QC7Mode'],4.045,PASS,0,PASS,-0.01589,-0.987841,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,"[255, 255, 255, 255]",PASS,9999
TH_CAT_210222070053470_1_1M_ALGERIA3_20210221,TH1,MS,1A,NOT PASS ,['QC7Mode'],3.287,PASS,0,PASS,-0.675272,10.530651,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,"[97, 145, 125, 209]",PASS,9999
TH_CAT_210222070110411_1_2M_ALGERIA3_20210221,TH1,MS,2A,NOT PASS ,['QC7Mode'],4.028,PASS,0,PASS,-0.675272,10.530651,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,"[97, 125, 145, 210]",PASS,9999
TH_CAT_210222070200818_1_1P_ALGERIA3_20210221,TH1,PAN,1A,PASS,[],5.778,PASS,0,PASS,-0.650252,10.538738,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[113],PASS,9999
TH_CAT_210222070214426_1_2P_ALGERIA3_20210221,TH1,PAN,2A,PASS,[],7.254,PASS,0,PASS,-0.650252,10.538738,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[113],PASS,9999
TH_CAT_210222070403624_1_1M_PORTSAID_20210221,TH1,MS,1A,NOT PASS ,"['QC1LostLine', 'QC7Mode']",2.929,NOT PASS ,24,PASS,-0.289709,4.274069,PASS,[],[],PASS,"[0.0, 0.0954388355621779, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,"[39, 4, 20, 32]",PASS,9999
TH_CAT_210222070421116_1_2M_PORTSAID_20210221,TH1,MS,2A,NOT PASS ,"['QC1LostLine', 'QC7Mode']",3.75,NOT PASS ,24,PASS,-0.289709,4.274069,PASS,[],[],PASS,"[0.09614526369200325, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,"[4, 32, 39, 20]",PASS,9999
TH_CAT_210222070528656_1_1P_PORTSAID_20210221,TH1,PAN,1A,NOT PASS ,['QC7Mode'],5.291,PASS,0,PASS,-0.265095,4.282207,PASS,[],[],PASS,[1.388888888888889e-06],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,[13],PASS,9999
TH_CAT_210222070544668_1_2P_PORTSAID_20210221,TH1,PAN,2A,NOT PASS ,['QC7Mode'],6.472,PASS,0,PASS,-0.265095,4.282207,PASS,[],[],PASS,[7.839080857897976e-05],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,[13],PASS,9999
TH_CAT_210222070717244_1_1M_TUZGULU2_20210221,TH1,MS,1A,NOT PASS ,['QC7Mode'],3.265,PASS,0,PASS,0.115467,-2.749193,PASS,[],[],PASS,"[2.781950703833528e-06, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,"[43, 28, 26, 34]",PASS,9999
TH_CAT_21022207073252_1_2M_TUZGULU2_20210221,TH1,MS,2A,NOT PASS ,['QC7Mode'],3.913,PASS,0,PASS,0.115467,-2.749193,PASS,[],[],PASS,"[0.0, 0.0, 5.568070412482099e-06, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,"[26, 28, 43, 34]",PASS,9999
TH_CAT_210222070952780_1_1P_TUZGULU2_20210221,TH1,PAN,1A,NOT PASS ,['QC7Mode'],5.362,PASS,0,PASS,0.140072,-2.741225,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,[39],PASS,9999
TH_CAT_210222071006911_1_2P_TUZGULU2_20210221,TH1,PAN,2A,NOT PASS ,['QC7Mode'],6.518,PASS,0,PASS,0.140072,-2.741225,PASS,[],[],PASS,[5.836688876167664e-06],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,[39],PASS,9999
TH_CAT_21022306300540_1_1M_LOSANGELES_20210222,TH1,MS,1A,NOT PASS ,['QC7Mode'],3.123,PASS,0,PASS,-0.610675,9.872883,PASS,[],[],PASS,"[0.0, 2.7821459788100076e-06, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,"[31, 5, 51, 18]",PASS,9999
TH_CAT_21022306301941_1_2M_LOSANGELES_20210222,TH1,MS,2A,NOT PASS ,['QC7Mode'],4.04,PASS,0,PASS,-0.610675,9.872883,PASS,[],[],PASS,"[0.0, 2.70581329103606e-06, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,"[31, 5, 51, 18]",PASS,9999
TH_CAT_210223063116597_1_1P_LOSANGELES_20210222,TH1,PAN,1A,NOT PASS ,['QC7Mode'],6.187,PASS,0,PASS,-0.587582,9.880567,PASS,[],[],PASS,[0.00047083333333333336],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,[15],PASS,9999
TH_CAT_210223063130429_1_2P_LOSANGELES_20210222,TH1,PAN,2A,NOT PASS ,['QC7Mode'],7.672,PASS,0,PASS,-0.587582,9.880567,PASS,[],[],PASS,[0.005793281578516197],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,[15],PASS,9999
TH_CAT_210223063807554_1_1M_NIGER1_20210222,TH1,MS,1A,PASS,[],2.707,PASS,0,PASS,-0.86899,12.558866,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,"[116, 87, 140, 194]",PASS,9999
TH_CAT_210223063828323_1_2M_NIGER1_20210222,TH1,MS,2A,PASS,[],3.555,PASS,0,PASS,-0.86899,12.558866,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,"[116, 87, 140, 194]",PASS,9999
TH_CAT_210223063933162_1_1P_NIGER1_20210222,TH1,PAN,1A,PASS,[],4.973,PASS,0,PASS,-0.843896,12.567078,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[107],PASS,9999
TH_CAT_210223063954420_1_2P_NIGER1_20210222,TH1,PAN,2A,PASS,[],6.381,PASS,0,PASS,-0.843896,12.567078,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[107],PASS,9999
TH_CAT_210223074507322_1_1M_GOBI_20210223,TH1,MS,1A,NOT PASS ,['QC7Mode'],3.256,PASS,0,PASS,5.100573,-2.388331,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,"[99, 100, 109, 255]",PASS,9999
TH_CAT_210223074523456_1_2M_GOBI_20210223,TH1,MS,2A,NOT PASS ,['QC7Mode'],3.743,PASS,0,PASS,5.100573,-2.388331,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,"[99, 100, 255, 109]",PASS,9999
TH_CAT_210223074625516_1_1P_GOBI_20210223,TH1,PAN,1A,PASS,[],6.562,PASS,0,PASS,5.125481,-2.380489,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[156],PASS,9999
TH_CAT_210223074646741_1_2P_GOBI_20210223,TH1,PAN,2A,PASS,[],7.416,PASS,0,PASS,5.125481,-2.380489,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[156],PASS,9999
TH_CAT_210224064146868_1_1M_MAURITANIA1_20210223,TH1,MS,1A,PASS,[],2.92,PASS,0,PASS,-1.464185,20.810668,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,"[80, 128, 113, 190]",PASS,9999
TH_CAT_210224064205617_1_2M_MAURITANIA1_20210223,TH1,MS,2A,PASS,[],4.167,PASS,0,PASS,-1.464185,20.810668,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,"[113, 80, 190, 128]",PASS,9999
TH_CAT_210224064339988_1_1P_MAURITANIA1_20210223,TH1,PAN,1A,PASS,[],5.665,PASS,0,PASS,-1.438055,20.818827,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[144],PASS,9999
TH_CAT_210224064403851_1_2P_MAURITANIA1_20210223,TH1,PAN,2A,PASS,[],8.079,PASS,0,PASS,-1.438055,20.818827,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[144],PASS,9999
TH_CAT_21022506454021_1_1M_MAURITANIA2_20210224,TH1,MS,1A,PASS,[],2.89,PASS,0,PASS,0.689826,-11.103777,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,"[77, 140, 114, 165]",PASS,9999
